Code,Timestamp,Open,Close,Low,High,Volume
COP,2024-07-19,117.16,114.35,114.23,117.32,7559100
COP,2024-07-22,113.6,112.32,112.1,113.67,5172800
COP,2024-07-23,111.85,110.83,110.07,112.05,5714300
COP,2024-07-24,111.72,111.1,110.51,112.42,4808000
COST,2024-07-19,836.51,838.13,835.56,848.88,1984400
COST,2024-07-22,845.75,847.42,838.6,849.59,1920200
COST,2024-07-23,848.9,852.11,845.58,854.58,1744100
COST,2024-07-24,844.6,830.82,829.5,846.0,2511300
COTY,2024-07-19,9.91,9.96,9.84,9.97,2210700
COTY,2024-07-22,10.02,9.96,9.82,10.03,3077600
COTY,2024-07-23,9.9,9.95,9.86,10.08,2459300
COTY,2024-07-24,9.9,9.58,9.48,9.94,5218000
CPB,2024-07-19,48.04,46.4,46.36,48.04,2164300
CPB,2024-07-22,46.29,46.22,45.78,46.45,2023900
CPB,2024-07-23,45.98,45.58,45.43,46.13,1463900
CPB,2024-07-24,45.72,46.47,45.28,46.58,1790700
CRM,2024-07-19,248.65,247.63,245.17,248.99,4468900
CRM,2024-07-22,248.75,254.08,248.0,255.58,5647600
CRM,2024-07-23,256.59,256.06,253.75,257.33,3905500
CRM,2024-07-24,253.63,249.78,248.9,255.91,5204100
CSCO,2024-07-19,48.09,47.32,47.14,48.1,18289200
CSCO,2024-07-22,47.32,46.82,46.77,47.38,19899400
CSCO,2024-07-23,46.75,46.36,46.34,46.78,16372000
CSCO,2024-07-24,46.54,46.85,46.24,47.04,25318200
CSRA,2024-07-19,19.63,19.67,19.21,19.78,948400
CSRA,2024-07-22,19.75,19.24,19.01,19.75,1458700
CSRA,2024-07-23,19.23,19.76,19.18,19.8,868900
CSRA,2024-07-24,19.7,19.47,19.46,19.99,795400
CSX,2024-07-19,35.05,34.69,34.41,35.17,7383300
CSX,2024-07-22,34.79,34.51,34.1,34.82,10739400
CSX,2024-07-23,34.28,33.64,33.61,34.32,10978400
CSX,2024-07-24,33.64,33.2,33.11,33.64,16504700
CTAS,2024-07-19,758.75,758.56,754.85,768.71,545200
CTAS,2024-07-22,765.63,772.05,759.67,772.05,412400
CTAS,2024-07-23,772.57,756.04,752.57,773.0,612300
CTAS,2024-07-24,759.85,754.05,751.55,767.5,585500
CTL,2024-07-19,67.29,66.76,66.07,67.56,794000
CTL,2024-07-22,66.76,67.87,66.07,67.92,718400
CTL,2024-07-23,67.51,69.18,67.21,69.7,918600
CTL,2024-07-24,68.95,67.02,66.93,70.2,958700
CTSH,2024-07-19,75.41,74.33,74.08,75.85,5069000
CTSH,2024-07-22,74.65,75.16,74.09,75.19,4135200
CTSH,2024-07-23,74.91,73.89,73.6,74.91,5753100
CTSH,2024-07-24,73.78,72.69,72.39,73.92,4094700
CTXS,2024-07-19,113.46,111.75,111.59,113.52,5721900
CTXS,2024-07-22,112.3,113.21,112.1,113.59,4764600
CTXS,2024-07-23,113.31,113.42,113.1,113.99,3203100
CTXS,2024-07-24,113.06,111.25,111.15,113.14,4755500
CVS,2024-07-19,59.61,58.9,58.47,59.79,7143900
CVS,2024-07-22,58.88,58.33,58.08,59.06,7913600
CVS,2024-07-23,58.17,57.97,57.32,58.21,7460500
CVS,2024-07-24,58.08,58.54,57.43,58.63,10223200
CVX,2024-07-19,162.48,159.15,158.41,162.7,6427700
CVX,2024-07-22,158.22,156.99,156.85,158.98,5577300
CVX,2024-07-23,156.35,154.09,153.84,156.6,6238700
CVX,2024-07-24,154.69,155.07,153.42,155.7,5971700
CXO,2024-07-19,241.8,242.38,237.65,243.38,5750400
CXO,2024-07-22,243.01,244.75,239.9,245.61,2590000
CXO,2024-07-23,246.96,246.9,245.04,248.99,2564000
CXO,2024-07-24,245.0,240.99,240.67,245.62,2838100
C,2024-07-19,64.93,65.14,64.55,65.98,8583100
C,2024-07-22,65.14,64.5,64.15,65.65,9925100
C,2024-07-23,64.51,64.66,64.28,65.04,6961200
C,2024-07-24,64.4,63.66,63.56,64.67,11591100
DAL,2024-07-19,44.74,45.44,44.05,45.86,8789800
DAL,2024-07-22,44.65,43.83,43.55,44.92,14486000
DAL,2024-07-23,43.84,43.61,43.24,44.04,10772600
DAL,2024-07-24,43.48,42.94,42.81,43.9,7120100
DE,2024-07-19,383.24,378.06,377.18,384.14,1152100
DE,2024-07-22,379.13,379.25,372.28,380.65,1071200
DE,2024-07-23,376.34,371.52,370.76,378.29,1335900
DE,2024-07-24,370.41,369.39,367.93,375.68,1256300
DFS,2024-07-19,143.83,141.77,139.58,143.83,1516700
DFS,2024-07-22,141.06,139.82,138.64,141.41,1557000
DFS,2024-07-23,139.82,139.6,138.57,141.79,1378000
DFS,2024-07-24,138.11,140.26,137.44,141.59,1575200
DGX,2024-07-19,148.11,146.01,145.94,148.11,907000
DGX,2024-07-22,146.54,147.35,145.72,148.26,1334400
DGX,2024-07-23,143.96,140.96,137.71,146.41,1893400
DGX,2024-07-24,141.99,143.91,140.06,144.38,1060800
DG,2024-07-19,122.28,122.42,120.31,122.98,2153700
DG,2024-07-22,122.66,123.28,122.3,124.61,2067800
DG,2024-07-23,123.0,120.4,120.18,123.11,1880400
DG,2024-07-24,120.5,117.05,115.98,120.5,2763800
DHI,2024-07-19,173.75,173.84,171.13,177.06,4125200
DHI,2024-07-22,174.54,177.16,172.03,178.01,3653700
DHI,2024-07-23,176.8,176.56,174.82,178.71,3051100
DHI,2024-07-24,175.78,171.07,170.95,176.95,3280400
DHR,2024-07-19,244.99,243.54,241.0,245.25,2982600
DHR,2024-07-22,246.11,250.89,245.18,251.27,3314300
DHR,2024-07-23,270.0,264.18,263.56,272.98,7523300
DHR,2024-07-24,261.88,265.76,261.6,268.27,4080200
DISCA,2024-07-19,126.45,126.22,125.8,126.91,1220400
DISCA,2024-07-22,127.5,128.34,127.16,128.89,1129800
DISCA,2024-07-23,128.27,129.2,127.76,129.34,1045700
DISCA,2024-07-24,128.64,125.7,125.47,129.04,1530000
DISCK,2024-07-19,25.07,25.07,25.07,25.07,100
DISCK,2024-07-22,25.14,25.14,25.14,25.14,100
DISCK,2024-07-23,25.1,25.1,25.1,25.1,100
DISCK,2024-07-24,25.1,25.07,25.07,25.1,300
DISH,2024-07-19,63.3,62.22,62.19,63.3,3569400
DISH,2024-07-22,62.36,63.26,62.08,63.29,4426900
DISH,2024-07-23,63.3,63.63,63.29,64.92,6740900
DISH,2024-07-24,63.78,63.9,63.57,64.63,4727900
DIS,2024-07-19,96.82,95.74,95.44,96.82,9301000
DIS,2024-07-22,95.11,94.13,93.49,95.16,13377000
DIS,2024-07-23,90.7,90.94,89.83,91.69,22534700
DIS,2024-07-24,90.22,89.8,89.58,90.75,11768500
DLR,2024-07-19,155.66,155.17,154.21,155.98,1168800
DLR,2024-07-22,155.33,155.56,154.1,156.68,1347900
DLR,2024-07-23,155.18,155.09,154.87,156.73,1128300
DLR,2024-07-24,154.75,151.66,151.49,155.61,1568100
DLTR,2024-07-19,106.71,106.56,105.31,107.53,2928000
DLTR,2024-07-22,107.09,107.21,106.32,108.57,2279300
DLTR,2024-07-23,106.56,107.01,106.22,108.15,2358400
DLTR,2024-07-24,107.0,103.69,103.33,107.32,2999000
DOV,2024-07-19,187.53,183.7,182.76,188.0,856600
DOV,2024-07-22,181.99,181.15,179.32,183.5,1416600
DOV,2024-07-23,181.68,180.37,179.96,182.65,1122400
DOV,2024-07-24,179.4,176.33,176.21,179.69,1310700
DPS,2024-07-19,541.15,534.35,531.48,542.23,1667300
DPS,2024-07-22,540.67,546.42,535.98,547.12,1163700
DPS,2024-07-23,570.97,552.24,550.67,572.24,2005600
DPS,2024-07-24,552.92,574.73,552.65,575.25,2857300
DRE,2024-07-19,72.87,71.74,71.12,72.87,1124900
DRE,2024-07-22,72.08,71.39,71.03,72.18,992100
DRE,2024-07-23,70.81,70.52,70.42,71.37,1935300
DRE,2024-07-24,70.78,71.48,70.49,71.62,1216500
DRI,2024-07-19,143.36,142.86,141.19,143.36,1008300
DRI,2024-07-22,142.89,143.6,139.98,143.71,1320500
DRI,2024-07-23,142.54,140.2,140.14,143.8,1477900
DRI,2024-07-24,140.06,139.43,138.21,140.15,1430900
DTE,2024-07-19,117.59,116.09,115.48,117.59,671500
DTE,2024-07-22,116.65,117.21,115.97,117.39,760900
DTE,2024-07-23,117.04,115.9,115.8,117.16,647200
DTE,2024-07-24,117.16,117.91,116.39,118.35,954000
DUK,2024-07-19,107.58,106.92,106.31,107.61,2163200
DUK,2024-07-22,106.94,107.54,106.58,107.7,2373200
DUK,2024-07-23,107.48,107.12,107.02,107.9,1512000
DUK,2024-07-24,108.25,108.6,107.04,108.92,2875500
DVA,2024-07-19,136.9,137.95,134.48,138.89,698200
DVA,2024-07-22,137.96,139.96,137.96,140.02,395800
DVA,2024-07-23,141.13,141.86,139.89,142.21,330400
DVA,2024-07-24,142.73,143.81,142.17,144.86,356400
DVN,2024-07-19,48.4,47.74,47.53,48.4,4995500
DVN,2024-07-22,47.5,46.8,46.46,47.51,5634900
DVN,2024-07-23,46.54,45.96,45.77,46.66,6678400
DVN,2024-07-24,46.31,45.58,45.56,46.63,5279000
DWDP,2024-07-19,23.53,23.49,23.37,23.68,2989700
DWDP,2024-07-22,23.54,23.54,23.12,23.61,5083300
DWDP,2024-07-23,23.42,23.21,23.2,23.73,3088600
DWDP,2024-07-24,23.29,22.88,22.84,23.39,3350600
DXC,2024-07-19,19.63,19.67,19.21,19.78,948400
DXC,2024-07-22,19.75,19.24,19.01,19.75,1458700
DXC,2024-07-23,19.23,19.76,19.18,19.8,868900
DXC,2024-07-24,19.7,19.47,19.46,19.99,795400
D,2024-07-19,51.82,51.41,50.96,51.82,2680000
D,2024-07-22,51.58,51.8,51.32,51.92,2509100
D,2024-07-23,51.64,50.72,50.68,51.74,4193500
D,2024-07-24,51.23,52.13,50.67,52.3,4168800
EA,2024-07-19,145.97,140.2,140.09,146.0,4844700
EA,2024-07-22,140.74,143.25,140.74,144.2,2890800
EA,2024-07-23,142.02,141.99,140.66,142.57,2695000
EA,2024-07-24,142.12,141.18,140.95,142.82,2313400
EBAY,2024-07-19,54.59,53.6,53.5,54.64,3488700
EBAY,2024-07-22,53.78,53.91,53.39,54.35,3406500
EBAY,2024-07-23,53.76,53.24,53.11,53.93,4678600
EBAY,2024-07-24,53.47,53.66,53.27,54.05,5898400
ECL,2024-07-19,243.1,243.17,241.24,243.72,1026000
ECL,2024-07-22,244.47,246.35,243.63,246.52,679900
ECL,2024-07-23,247.4,246.72,245.61,247.4,705600
ECL,2024-07-24,246.75,245.43,244.69,248.41,1230100
ED,2024-07-19,94.57,94.04,93.59,94.63,1809600
ED,2024-07-22,93.1,94.64,93.02,94.73,1547900
ED,2024-07-23,94.44,93.25,93.22,94.44,1245700
ED,2024-07-24,94.0,95.88,93.71,95.92,2179800
EFX,2024-07-19,264.67,260.3,259.88,268.62,1301000
EFX,2024-07-22,262.9,269.62,260.45,270.25,796200
EFX,2024-07-23,269.0,264.99,264.36,269.88,510300
EFX,2024-07-24,263.72,260.89,260.11,265.52,641200
EIX,2024-07-19,75.35,74.94,74.56,75.42,1325200
EIX,2024-07-22,74.82,75.2,74.55,75.37,1165000
EIX,2024-07-23,75.12,75.11,74.93,75.44,1131400
EIX,2024-07-24,75.89,76.04,75.31,76.5,1378900
EL,2024-07-19,97.0,99.18,95.87,99.24,3803100
EL,2024-07-22,98.89,101.04,97.59,101.97,3221300
EL,2024-07-23,100.43,99.96,99.37,101.21,2543500
EL,2024-07-24,101.93,99.8,98.99,102.0,2468800
EMN,2024-07-19,99.1,97.15,96.62,99.23,494900
EMN,2024-07-22,97.74,97.31,95.96,98.06,756700
EMN,2024-07-23,97.78,97.44,96.6,97.78,649900
EMN,2024-07-24,97.69,96.38,96.36,98.54,822800
EMR,2024-07-19,117.36,115.68,114.96,117.43,2657800
EMR,2024-07-22,116.47,117.83,115.67,117.96,2424100
EMR,2024-07-23,117.52,117.62,117.12,118.67,1403300
EMR,2024-07-24,117.09,114.08,113.96,117.78,2151300
EOG,2024-07-19,132.4,129.25,128.6,132.43,3215700
EOG,2024-07-22,128.63,126.92,126.84,128.94,2088100
EOG,2024-07-23,125.89,124.9,124.12,126.18,3676600
EOG,2024-07-24,125.91,125.1,124.64,126.64,2209700
EQIX,2024-07-19,796.01,786.82,783.31,800.0,234300
EQIX,2024-07-22,786.82,798.86,783.32,799.97,266200
EQIX,2024-07-23,806.3,802.97,800.27,812.87,243100
EQIX,2024-07-24,802.0,794.15,790.0,807.07,353100
EQR,2024-07-19,70.59,70.14,69.91,70.59,1708300
EQR,2024-07-22,70.0,71.04,69.97,71.14,1269700
EQR,2024-07-23,71.0,70.86,70.47,71.4,1604200
EQR,2024-07-24,71.05,70.01,69.86,71.4,1682200
EQT,2024-07-19,35.04,35.88,34.95,35.92,66340100
EQT,2024-07-22,36.29,35.67,35.52,36.67,13474300
EQT,2024-07-23,35.85,35.05,35.01,35.87,13451800
EQT,2024-07-24,35.6,35.1,35.04,36.28,15384800
ESRX,2024-07-19,59.61,58.9,58.47,59.79,7143900
ESRX,2024-07-22,58.88,58.33,58.08,59.06,7913600
ESRX,2024-07-23,58.17,57.97,57.32,58.21,7460500
ESRX,2024-07-24,58.08,58.54,57.43,58.63,10223200
ESS,2024-07-19,285.64,284.79,281.79,286.59,347900
ESS,2024-07-22,284.79,290.13,284.48,290.68,465400
ESS,2024-07-23,290.17,291.06,289.32,292.03,254200
ESS,2024-07-24,291.22,285.96,285.39,292.37,232100
ES,2024-07-19,61.61,61.1,60.63,61.61,1696000
ES,2024-07-22,61.25,61.76,61.05,62.12,1530700
ES,2024-07-23,61.83,60.82,60.74,62.0,1183900
ES,2024-07-24,61.64,63.03,61.29,63.12,2386500
ETFC,2024-07-19,42.86,42.9,42.69,43.56,43903000
ETFC,2024-07-22,42.64,42.3,41.96,42.87,42838300
ETFC,2024-07-23,42.22,42.41,42.15,42.78,36705100
ETFC,2024-07-24,42.28,42.19,42.07,42.75,36567200
ETN,2024-07-19,312.23,311.89,310.7,316.31,2287600
ETN,2024-07-22,316.5,320.32,315.45,321.5,2252500
ETN,2024-07-23,320.0,321.94,319.67,325.33,1518500
ETN,2024-07-24,316.84,299.6,299.32,318.08,3876300
ETR,2024-07-19,111.4,110.48,110.02,111.4,1012200
ETR,2024-07-22,110.23,111.02,110.08,111.5,817300
ETR,2024-07-23,110.86,110.35,110.15,110.96,682200
ETR,2024-07-24,111.22,111.86,110.42,112.06,1104700
EVHC,2024-07-19,324.21,322.16,321.64,325.97,1239800
EVHC,2024-07-22,323.18,325.38,320.3,331.04,1571600
EVHC,2024-07-23,346.5,340.17,334.38,348.0,2767100
EVHC,2024-07-24,344.2,343.94,337.16,344.95,1974200
EW,2024-07-19,87.04,86.5,85.75,87.5,2433900
EW,2024-07-22,86.68,87.99,86.5,88.5,2741900
EW,2024-07-23,87.67,87.05,86.76,88.28,2633400
EW,2024-07-24,86.97,86.95,86.22,87.6,4091100
EXC,2024-07-19,36.26,36.13,35.92,36.26,4532700
EXC,2024-07-22,36.26,36.25,36.04,36.29,4941200
EXC,2024-07-23,36.16,35.87,35.84,36.23,3172700
EXC,2024-07-24,36.17,36.47,36.0,36.53,5649800
EXPD,2024-07-19,120.92,120.2,119.35,121.41,3151700
EXPD,2024-07-22,121.41,122.97,120.28,123.05,1251900
EXPD,2024-07-23,122.33,123.87,121.64,124.34,1060600
EXPD,2024-07-24,123.44,124.03,122.28,124.63,1024200
EXPE,2024-07-19,134.49,135.88,133.87,136.58,1412200
EXPE,2024-07-22,134.83,134.46,132.62,136.31,1642000
EXPE,2024-07-23,134.85,132.67,132.52,136.21,1524600
EXPE,2024-07-24,131.64,128.49,127.2,131.85,2084500
EXR,2024-07-19,167.65,164.1,163.61,167.65,754100
EXR,2024-07-22,164.53,165.77,162.35,165.84,714200
EXR,2024-07-23,165.32,166.48,164.72,167.11,854100
EXR,2024-07-24,166.3,161.87,161.52,167.6,852300
FAST,2024-07-19,69.2,67.89,67.64,69.24,3226300
FAST,2024-07-22,68.16,68.28,67.38,68.52,1794800
FAST,2024-07-23,68.08,67.9,67.83,68.39,1637600
FAST,2024-07-24,67.66,67.31,67.2,68.11,2964300
FBHS,2024-07-19,30.22,29.63,29.48,30.22,3385900
FBHS,2024-07-22,29.64,29.66,29.41,29.75,2793900
FBHS,2024-07-23,29.56,29.27,28.91,29.62,2887500
FBHS,2024-07-24,29.3,29.86,29.15,29.91,3717500
FB,2024-07-19,141.5,141.16,140.37,142.11,855900
FB,2024-07-22,140.91,141.8,140.55,142.25,545900
FB,2024-07-23,141.3,140.49,140.24,141.81,573600
FB,2024-07-24,141.11,142.4,140.74,143.41,987000
FCX,2024-07-19,45.68,45.9,45.47,46.3,9671000
FCX,2024-07-22,45.85,46.01,45.46,46.14,12381400
FCX,2024-07-23,45.0,45.27,43.54,45.5,18792700
FCX,2024-07-24,45.59,44.18,44.12,45.76,18534000
FDX,2024-07-19,306.62,306.31,304.02,308.73,1294600
FDX,2024-07-22,307.0,307.43,301.4,307.74,1414200
FDX,2024-07-23,299.0,300.8,297.75,304.09,2268400
FDX,2024-07-24,300.81,298.28,296.58,300.81,1541100
FE,2024-07-19,39.66,39.59,39.24,39.71,2004200
FE,2024-07-22,39.65,39.8,39.5,39.84,1393500
FE,2024-07-23,39.83,39.88,39.61,39.96,1786400
FE,2024-07-24,40.08,40.42,39.88,40.52,2417200
FFIV,2024-07-19,177.79,174.97,173.54,177.79,349100
FFIV,2024-07-22,176.2,175.37,173.86,177.35,678600
FFIV,2024-07-23,174.69,173.8,173.56,176.2,246300
FFIV,2024-07-24,173.75,170.44,170.21,174.04,513800
FISV,2024-07-19,158.39,156.04,155.55,158.81,2631527
FISV,2024-07-22,157.04,158.63,156.35,158.76,1916003
FISV,2024-07-23,158.13,157.22,157.12,159.21,3494202
FISV,2024-07-24,160.0,161.16,158.76,161.73,5170577
FIS,2024-07-19,76.53,75.25,74.86,76.53,2987500
FIS,2024-07-22,74.77,75.32,74.16,75.53,2717500
FIS,2024-07-23,75.3,75.1,74.57,75.57,2618700
FIS,2024-07-24,74.72,75.33,74.24,75.48,2659100
FITB,2024-07-19,40.85,40.99,40.01,41.2,7149200
FITB,2024-07-22,40.99,40.86,40.16,41.0,6724500
FITB,2024-07-23,40.73,41.26,40.62,41.59,4148100
FITB,2024-07-24,41.24,40.98,40.94,41.85,5007800
FLIR,2024-07-19,18.29,18.43,18.16,18.5,13619900
FLIR,2024-07-22,18.4,18.42,18.2,18.74,21676000
FLIR,2024-07-23,18.51,19.07,18.46,19.48,35636000
FLIR,2024-07-24,18.87,18.19,18.18,19.03,28171400
FLR,2024-07-19,47.98,47.78,47.38,48.43,988400
FLR,2024-07-22,48.07,48.56,47.61,48.77,1131500
FLR,2024-07-23,48.59,49.4,48.37,49.92,1148200
FLR,2024-07-24,48.69,47.16,47.14,49.23,1907800
FLS,2024-07-19,50.33,49.67,49.65,50.5,644100
FLS,2024-07-22,49.91,50.85,49.46,50.92,622200
FLS,2024-07-23,50.64,50.73,50.37,51.41,604300
FLS,2024-07-24,50.48,49.49,49.47,50.71,892200
FL,2024-07-19,24.98,25.36,24.66,25.53,1994000
FL,2024-07-22,26.04,25.75,25.26,26.12,2371700
FL,2024-07-23,25.69,25.99,25.43,26.19,1482100
FL,2024-07-24,25.63,25.58,25.06,25.78,1706700
FMC,2024-07-19,59.76,57.82,56.7,59.76,1651600
FMC,2024-07-22,58.19,57.91,56.68,58.38,1351100
FMC,2024-07-23,57.69,57.48,56.68,57.7,1637600
FMC,2024-07-24,57.66,56.95,56.52,57.66,1676700
FOXA,2024-07-19,37.08,36.89,36.82,37.23,1900700
FOXA,2024-07-22,36.92,37.04,36.45,37.1,2300900
FOXA,2024-07-23,36.93,37.07,36.5,37.15,2073000
FOXA,2024-07-24,37.08,37.09,36.82,37.31,1634900
FOX,2024-07-19,34.75,34.33,34.21,34.94,800000
FOX,2024-07-22,34.38,34.43,33.87,34.5,662600
FOX,2024-07-23,34.4,34.55,33.91,34.58,913700
FOX,2024-07-24,34.58,34.47,34.26,34.71,672100
FRT,2024-07-19,110.01,109.5,108.76,110.01,538200
FRT,2024-07-22,109.38,110.8,108.76,110.88,442600
FRT,2024-07-23,110.64,109.69,109.65,110.78,414900
FRT,2024-07-24,109.79,107.25,106.8,110.16,550100
FTI,2024-07-19,27.71,28.15,27.54,28.49,4496400
FTI,2024-07-22,28.0,28.01,27.94,28.29,2880700
FTI,2024-07-23,27.94,28.25,27.86,28.53,2973500
FTI,2024-07-24,28.3,27.29,27.22,28.42,7407300
FTV,2024-07-19,77.23,75.59,75.51,77.23,1308100
FTV,2024-07-22,76.18,76.62,75.44,76.66,1265500
FTV,2024-07-23,76.44,76.68,76.32,77.15,2154500
FTV,2024-07-24,71.0,70.4,67.91,73.76,5773600
F,2024-07-19,14.49,13.98,13.96,14.5,75908600
F,2024-07-22,14.02,14.12,13.79,14.18,59116800
F,2024-07-23,14.06,13.83,13.57,14.07,85897700
F,2024-07-24,13.73,13.67,13.59,13.88,81768700
GD,2024-07-19,294.36,288.22,287.83,294.36,973600
GD,2024-07-22,288.43,291.21,287.54,291.48,745300
GD,2024-07-23,292.68,294.46,292.05,295.62,1288200
GD,2024-07-24,286.0,284.67,276.79,286.49,3268400
GE,2024-07-19,159.66,159.13,157.62,160.44,5459800
GE,2024-07-22,159.97,162.76,159.77,162.94,6350500
GE,2024-07-23,166.0,172.0,164.62,177.2,16428000
GE,2024-07-24,171.5,162.3,162.05,172.87,7335200
GGP,2024-07-19,88.25,88.6,87.72,89.02,3024000
GGP,2024-07-22,89.34,88.96,86.79,89.34,3756900
GGP,2024-07-23,88.46,88.95,88.04,89.48,2589700
GGP,2024-07-24,88.95,87.73,86.96,89.04,2586500
GILD,2024-07-19,73.51,72.56,71.96,73.74,5571800
GILD,2024-07-22,72.89,72.41,72.02,73.32,6420800
GILD,2024-07-23,71.95,71.17,70.78,72.29,4502400
GILD,2024-07-24,71.66,73.5,71.42,73.6,6600000
GIS,2024-07-19,65.57,64.38,64.16,65.72,2361300
GIS,2024-07-22,64.49,64.6,64.22,65.18,2778300
GIS,2024-07-23,64.56,63.99,63.56,64.64,2662100
GIS,2024-07-24,64.26,65.51,63.68,65.92,3621600
GLW,2024-07-19,45.08,44.31,44.19,45.08,6016900
GLW,2024-07-22,44.54,44.31,43.87,44.55,6154600
GLW,2024-07-23,44.3,44.06,44.01,44.64,6462600
GLW,2024-07-24,43.81,43.95,43.75,44.3,7370800
GM,2024-07-19,49.54,48.3,48.16,49.56,16931000
GM,2024-07-22,48.46,49.56,48.26,49.7,17064700
GM,2024-07-23,49.34,46.38,45.83,49.5,41152100
GM,2024-07-24,45.29,46.49,45.12,46.6,21134900
GOOGL,2024-07-19,178.88,177.66,177.13,180.29,18881900
GOOGL,2024-07-22,180.59,181.67,180.23,182.7,24100300
GOOGL,2024-07-23,182.05,181.79,181.54,183.61,36352700
GOOGL,2024-07-24,173.6,172.63,171.82,176.19,49585200
GOOG,2024-07-19,180.37,179.39,178.86,181.97,14485900
GOOG,2024-07-22,182.35,183.35,181.9,184.3,16303900
GOOG,2024-07-23,183.84,183.6,183.33,185.22,23772600
GOOG,2024-07-24,175.39,174.37,173.57,177.95,31250700
GPC,2024-07-19,140.62,138.26,137.43,140.95,3266000
GPC,2024-07-22,138.83,138.37,137.13,139.26,1245400
GPC,2024-07-23,136.0,137.21,134.39,139.27,2069300
GPC,2024-07-24,137.04,135.74,134.71,137.08,1269900
GPN,2024-07-19,101.47,100.64,99.4,101.85,1921800
GPN,2024-07-22,101.35,100.35,98.93,101.54,2353200
GPN,2024-07-23,101.06,99.91,99.25,101.18,1843800
GPN,2024-07-24,99.48,98.38,98.2,100.52,1868100
GPS,2024-07-19,22.78,22.65,22.56,22.94,6310000
GPS,2024-07-22,22.95,21.9,21.67,23.09,8305300
GPS,2024-07-23,21.79,22.02,21.68,22.25,6285300
GPS,2024-07-24,21.75,21.33,21.2,21.75,7306800
GRMN,2024-07-19,171.08,170.07,169.2,171.78,666700
GRMN,2024-07-22,170.38,172.73,170.37,172.81,532500
GRMN,2024-07-23,172.76,172.1,171.8,172.98,341000
GRMN,2024-07-24,172.6,172.84,171.58,174.45,912900
GS,2024-07-19,489.12,484.93,483.19,492.6,2032700
GS,2024-07-22,484.56,487.04,482.38,489.47,1792500
GS,2024-07-23,487.08,492.15,486.28,495.81,2020500
GS,2024-07-24,489.26,486.7,485.82,495.99,1598600
GT,2024-07-19,12.19,12.1,11.91,12.25,3146100
GT,2024-07-22,12.18,11.94,11.74,12.25,4736700
GT,2024-07-23,11.87,12.17,11.76,12.24,2911000
GT,2024-07-24,12.04,11.99,11.98,12.31,3012700
GWW,2024-07-19,963.52,945.83,942.54,963.52,192200
GWW,2024-07-22,950.53,951.61,936.27,953.14,201200
GWW,2024-07-23,951.49,951.3,949.1,958.73,159000
GWW,2024-07-24,948.57,932.63,932.18,950.48,212600
HAL,2024-07-19,34.25,34.4,33.7,35.23,18696900
HAL,2024-07-22,33.83,33.39,33.37,34.18,13880800
HAL,2024-07-23,33.38,33.49,33.02,33.59,10264500
HAL,2024-07-24,33.6,32.99,32.89,33.66,10136200
HAS,2024-07-19,60.05,59.0,58.52,60.05,1253700
HAS,2024-07-22,59.48,59.85,58.0,61.33,3558400
HAS,2024-07-23,59.39,58.28,58.14,59.48,1314900
HAS,2024-07-24,58.68,59.42,58.68,59.98,2253700
HBAN,2024-07-19,14.79,14.86,14.5,14.99,29332500
HBAN,2024-07-22,14.87,15.01,14.73,15.08,23466500
HBAN,2024-07-23,15.0,15.07,14.96,15.21,14437900
HBAN,2024-07-24,15.07,14.92,14.89,15.18,22373200
HBI,2024-07-19,5.4,5.4,5.3,5.5,9838900
HBI,2024-07-22,5.41,5.27,5.09,5.44,21886200
HBI,2024-07-23,5.26,5.36,5.17,5.41,12592300
HBI,2024-07-24,5.38,5.36,5.33,5.54,12955700
HCA,2024-07-19,324.21,322.16,321.64,325.97,1239800
HCA,2024-07-22,323.18,325.38,320.3,331.04,1571600
HCA,2024-07-23,346.5,340.17,334.38,348.0,2767100
HCA,2024-07-24,344.2,343.94,337.16,344.95,1974200
HCN,2024-07-19,31.84,31.76,31.29,32.0,4457200
HCN,2024-07-22,31.63,31.27,31.08,31.78,4602800
HCN,2024-07-23,31.07,30.69,30.62,31.16,3814300
HCN,2024-07-24,30.95,30.28,30.18,31.09,3846800
HCP,2024-07-19,33.45,33.48,33.43,33.53,2746800
HCP,2024-07-22,33.48,33.52,33.45,33.53,2118000
HCP,2024-07-23,33.53,33.59,33.53,33.62,2142600
HCP,2024-07-24,33.55,33.55,33.52,33.62,2285800
HD,2024-07-19,366.43,363.36,361.95,367.6,2474500
HD,2024-07-22,364.5,363.25,361.08,367.28,4049300
HD,2024-07-23,365.43,359.62,359.38,365.43,2535700
HD,2024-07-24,358.93,350.31,350.0,361.45,3508100
HES,2024-07-19,155.83,152.61,151.45,156.17,1725600
HES,2024-07-22,151.82,150.22,150.14,152.24,1311200
HES,2024-07-23,149.9,146.78,146.76,149.9,1390900
HES,2024-07-24,147.84,147.01,146.05,148.44,2702000
HIG,2024-07-19,104.91,101.11,101.02,104.91,1805800
HIG,2024-07-22,101.26,102.08,101.12,102.61,1430300
HIG,2024-07-23,102.22,101.92,101.48,102.57,1188100
HIG,2024-07-24,102.41,101.94,101.61,102.82,1402200
HII,2024-07-19,268.66,263.42,262.78,268.66,367500
HII,2024-07-22,264.19,266.13,262.86,266.21,208700
HII,2024-07-23,267.22,266.69,266.5,271.4,282400
HII,2024-07-24,267.39,265.3,263.83,268.24,329800
HLT,2024-07-19,219.19,219.19,216.88,220.16,1594800
